"5845","3316","18405","25729","35504","20760","2584","6418","23768","15120","14365","21523","15883","18809","2768","32437","36778","17330","11523","20470","20039"
"17351","5085","18060","37012","17402","18449","18064","13194","6799","7686","24429","35659","19766","23312","32087","26210","22816","35008","21263","10057","16390","19669","10459","3904","9051","1854","15459","22046","29901","26194"
"19188","8899","38174","31751","26526","3656","25613","28095","34695","6536","26645","37608","31557","552","27390","19401","23698","36227","12198","9631","1879","20900","567","11647","6267","27394","11271","34466","31277","29655","32711","15379","8284","35915","13315","1515","16043","2595","14059","17989","9979","14493","6217","22872","30374","10856","19232"
"21692","19797","6265","10691","28650","19478","24968","25073","23065","30076","19706","16443","19723","2990","9455","37213","23232","7697","29854","36501","1826","14448","2804","11896","32927","17913","3954","811","13686","3302","33700","38104","5085","18060","6487","3055","10485","14640","22368","31986","18580","2845","13781","34201","29431","2845","9679","33072","12754","8628","24347","30500","15525","16425","10050","2170","36548","3962","38348","37160","9700","32882","31751","15164","7208","31432","17989","22827","5649","20425","32324","10178","8336"
"24559","32337","30099","7732","20944","31805","11749","2978","7335","36918","20441","13995","2595","2130","8816","27461","5835","21172","15532","1329","15252","10001","7409"
"20653","12146","6420","28877","28032","37516","32324","29899","22438","16386","27669","16506","22814","2990","2133","37866","8891","1744","492","36497","36845","17999","6097","8441","1265","1500","9979","22145","19579","27902","4359","2641","8044","36760","23408","9853","12766","10808","16176","6599"
"20667","22676","12155","10153","37450","27720","19211","10702","33170","20813","38135","30419","24869","33866","37977","31766","2568","5486","2259","22131","15700","16834","28861"
"32269","34932","5496","36771","19678","13454","32243","14494","18888","80","35883","32776","12837","29460","4757","34700","10849","11278","33944","37240","24803","2726","26107","15460","23390","28709","10457","29285","2113","8901","5571","18431","21902","26010","20646","24057","9353","27241","23050","28498","17892","32081","33445","6790","22370","30789","5059","12355","19455","9772","6264","5788","26612","8863","4200","6036","7148","25668","28646","13468","23702","34493","29970","38150"
"29913","27690","17477","20787","14428","27083","20578","22348","230","13291","32496","7280","15218","31111","2644","18530","14057","5961","31696","22969","30494","19140","30650","10478","31828","20365","29628","29427","28123","16260","21586","34629","7732","4206","33544","28350","2713","31861","28156","17880","28876","14558","26271","17502","28255","9734","34564","11858","20538","27870","15613","12158","4697","2117","19348","7058","1176","31614","35144","10827","6261","26980","26306","1989","30792","3594","24751","15653","32918","19917","15893","15047","37275","20783","38081","23938","17843","13104","31936","21357","18150","10906","23251"
"12605","13819","33422","23082","29905","8088","36965","3339","5731","33838","20156","20892","27202","20782","24492","38562","18032","11971","6160","32645","4037","5845","30221","38374","38343","10506","14946","28947","32598","7124","20598","83","25729","19550","32231","24620","13121","13754","38059","11661","17044","15457","1460","20633","36910","10070","12518","8559","20797","3592","20699","16786","5072","5575","3853"
"37339","10509","11779","23294","7733","29738","19188","24015","34296","35623","16353","4552","10132","11873","4150","27966","35406","16570"
"6451","9795","35795","25113","22586","17709","17613","14763","18496","1211","24296","7596","32268","9345","9573","38604"
"30997","33707","11542","9787","11674","28031","17322","19123","22305","38004","19351","8026","21703","23021","21175","5314","3411","31486","33011","9839","15420","1192","26868","109","17601","32113","22659","775","9551","26835","30234","5209","16923","26720","17119","3229","25303","1047","22320","18318","34955","20967","16539","33537","20058","36058","37415","34101","36375"
"24186","15901","1600","23070","9443","18339","7542","31911","25352","29559","14850","35595","28312","6810","31409","13765","32277","18863","16525","19510","19555","18003","36288","35296","26959","28522","29038","11844","36499","27633","2101","16994","15822","18083","14954","29664","38248","26153","25705","5485","26401","22173","37362","24547"
"17847","25984","14251","8829","1744","21824","23698","36661","608","27888","10637","22877","129","26690","6900","5845","17850","6122","37866","31986","1705","13117","36159","11389","22827","17387","32319","32411","22716","4858","32153","3279","29352","6157","13654","18058","18363","37919","981","36918","3270","6503","4189","386","37575","25242","15205","16694","34922","35962","4806","11036","18505","3670","27115"
"12115","17128","11723","10400","23686","35836","12359","18552","3742","23006","19985","37419","30213","4188","13357","16261","31436","33846","9560","14765","15976","13594","28688","11454","15077","20647","30565","25894","7733","22365","20347","14447","17562","37356","25926","9541","2838","20372","19512","11721","5469","29524","15370","3815","32924","24400","12327","31327","17548","37628","15667","9095","36564","7592","30298","25021","35167","32483","15870","14172","14083","35475","29698","6850","12070","28829","12868","18276","31055","11311","13586","9934","9553","12509","9335","25831","18492","6434","6961","12969","4384","8143","24464","24747","8978","2614","36162","5244","3522","13907","25275","36587","10538","36475","35801","19003","2645","27174","24205","4480","24707","1078","6225","27619","21580","22522","37631","26287","26168","32453","7291","24500","28737"
"19038","7045","12529","20288","28260","17119","35371","19371","37866","35861","29736","17068","11312","11542","26865","28032","37511","9979","1500","30817","34317","1265","32324","7328","1440","10538","34448","24747","24464","9338","18256","38442","14632","4712","27041","1029","18648","35443"
"16583","10285","19294","30451","18358","32906","18721","6713","33413","13868","26916","29738","2681","34172","32988","33587","37183","10926","31982","26877","22421","15563","6944","3174","29753","14203","12386","28629","24171","34954","4202","31984","22031"
"7927","12115","22090","10939","13511","24456","37674","27099","9534","13319","38099","10279","250","11873","19188","3158","21054","4712","9543","16410","25661","6468","3717"
"13608","3370","22166","2403","12997","3288","16958","33643","8349","12313","36927","24244","25289","16406","10574","28214","21868","22605","4936","3100","31941","29167","4547","4014","38374","28122","29204","38655","37450","4644","134"
"24585","26378","25670","14111","6183","8773","16914","16670","34843","23934","5482","29968","15303","24622","36828","14079","1116","36552","9021","30904","34830","34291","32355","9686","18097","24936","12096","15253","37888","31719","18300","23677","31629","23959","5537","30710","766","14914","7355","31527","7225","34704","14240","18320","20657","11369","29931"
"19465","15258","30571","1152","10060","8998","35637","21652","15989","29159","14827","22904","34177","31445","5010","28909","13937","1801","9123","11633","6701","36456","8659","33133","15398","22925","34345","15379","29287","26746","31142","5011","12089","28910","327","26522","8002","7294","33245","9171","30785","232","22012","28952","3040","15","36280","23241","32962","31561","33412","23689","2465","33344","10636","5310","9452","35708","25314","22063","14163","24927","32325","9939","23237","34854","28997","7918","7637","33923","222","10680","6998","31368","24743","8131","3656","31459","31532","21385","9516","30818","38224","1024","976","34883","18357","22972","2689","28337","38214","18372","5220","6325","38112","32327","32426","27645","16713","30279","33896","19296","18675","4254","30805","24489","33509","38633","35600","26066","11343","37831","17878","23586","7884","5047","4542","33884","14282","14128","6768","26530","6565","22551","260","27006","16594","13251","11167","18487","37214","25650","25242","4133","18195","34893","11372","18610","14114","10446","3771","37741","9709","23873","25228","4522","32705","20477","9591","19630","15799","33581","9167","27002","15700","2728","37282","8061","29651","9881","2070","3993","34310","17068","34729","10971","1830","13408","16044","12683","12088","23335","8510","27779","38664","18739","20767","28965","24905","24400","30623","17117","30852","11584","10948","27133","36585","21836","12213","19127","33089","34524","36586","3876","1459","3489","6048","12174","16968","3453","31557","26797","17926","18708","7968","24132","16570","19161","10656","23995","18391","36729","33039","31248","31690","14327","30013","18903","4899","1727","5313","13456","13920","29086","29972","23864","30896","3576","3576","3576","13890","34063","8444","26056","18793","23446","38670","33501","32026","5989","1193","34325","27532","4657","19606","2082","877","14826","12694","14057","6678","6407","33047","3599","19917","9571","9441","20972","3168","15466","27975","29116","22944","5863","1556","37443","4841","30170","35979","30250","18246","19370","5204","37816","6045","29833","26939","16012","20249","1062","10375","18923","38666","34753","18452","19697","7295","28538","18844","18383","9988","19051","9304","21381","37654","6615","5164","15782","38205","36314","29640","34553","11576","13514","426","26707","38507","6748","17417"
"12202","33885","33030","26562","31332","22423","27617","5629","28223","16832","14455","14365","16939","27701","20945","18287","9802","23662","31264"
"28544","3279","6024","29007","17989","11740","36918","12946","12757","31530","24546","33661","35204","1879","37301","23543","32472","1515","17999","17040","14168"
"26423","8608","9745","12838","26515","9844","31440","23344","12811","36360","7995","38655","22192","29509","15502","22494","35765","26740","11281","27927","5500","20122","35443"
"31986","37919","5486","16043","28996","31751","16692","27425","12146","30374","2133","28751","14345","10808","6312","31557","14200","34695"
"21367","19732","31619","3888","6819","34600","15141","26127","30627","8945","5961","31696","11795","34989","17053","30560","26589","28078","13725","25612","7221","3462","20896","2860","37090","4940","14150","32188","15706","18325","83","25729","682","24114","16452","35687","12946","8238","931","23696","9749","32841","22922","2864","989","18725","26865","27719","20156","23457","10127","6728","30099","4812"
"1732","5829","30040","7347","5390","4388","2058","2417","27099","20901","21464","25714","2345","17725","21286","37395","28471","31123","5530","30032","24150","35602","37593"
